group,stu_id,type,content,
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生火[成本最低,04/28/16 01:44 PM
0,s10009,4,裝太陽能板發電[豬農年收千萬[台灣溫泉鄉[無「核能」發展「地熱」？全台唯一,04/28/16 01:43 PM
0,s10009,3,核[放射性廢棄物[核子事故太[生火[成本最低,04/28/16 01:43 PM
0,s10009,4,歐盟報告稱[太陽能發電成本可媲美核能,04/28/16 01:42 PM
0,s10009,3,核[放射性廢棄物[核子事故,04/28/16 01:42 PM
0,s10009,4,認識核能發電,04/28/16 01:41 PM
0,s10009,3,核[放射性廢棄物,04/28/16 01:41 PM
0,s10009,2,核能OROR,04/28/16 01:41 PM
0,s10009,4,核能知識-認識核廢料,04/28/16 01:41 PM
0,s10999,1,1234896,04/19/16 01:53 PM
0,s10999,1,ww,04/19/16 01:53 PM
0,s10999,1,asdasd,04/19/16 01:53 PM
0,s10999,1,??,04/19/16 01:51 PM
0,s10999,1,sadad,04/19/16 01:51 PM
0,s10998,1,sda,04/19/16 01:51 PM
0,s10998,1,..,04/19/16 01:39 PM
0,s10998,1,ww,04/19/16 01:39 PM
0,s10999,1,sads,04/19/16 01:38 PM
0,s10999,1,asddaasd,04/19/16 01:38 PM
0,s10007,1,若是這些無汙染的再生能源無法提供充足的電能給大家那就要快快的提升技術，並且大量的建少核能，直到可以完全廢除核能發電的地步。,04/14/16 02:39 PM
0,s10008,4,核能　便利、安全難兼顧,04/14/16 02:38 PM
0,s10008,1,台灣2008年生質能源的潛勢為118.94億度。考量到目前台灣焚化爐的發電效率大約為20%，我們可以估計全台生物質發電一年約可產生24億度電，這在全台發電量中僅能提供約1%的發電量。因此我們可以得到的結論為目前依靠生質能發電沒有辦法取代核能發電。,04/14/16 02:38 PM
0,s10008,4,加強核能電廠運轉/維護的安全管制,04/14/16 02:37 PM
0,s10007,4,核能，能不能？,04/14/16 02:37 PM
0,s10007,4,核能，能不能？,04/14/16 02:37 PM
0,s10007,4,認識核能發電,04/14/16 02:37 PM
0,s10007,1,再生能源發電才是我們需要去推動的，核能發電以及火力發電都是對環境傷害很嚴重的，但是火力發電的傷害比核能發電產生的傷害更容易預防，要推動的不是化石燃料發電，而是利用乾淨的再生能源像是風能以及海水還有太陽能等等對環境不造成傷害的能源。,04/14/16 02:36 PM
0,s10008,4,生質能發電能不能取代核能？,04/14/16 02:35 PM
0,s10008,4,生質能發電能不能取代核能？,04/14/16 02:35 PM
0,s10007,3,專家們因為忽略了過去人們的歷史而低估了這次福島核輻射對人類的危機。而這次福島的危機可能會變得越來越糟。事實上，情況已經是很嚴重了。我們由一間醫院到另一間醫院，從一個受到污染的村莊到另一個村落。我們發現了很多畸形和基因突變的嬰兒躺在病房、很多可憐的患病兒童留在家裡；青少年們的發育變得遲緩、長得像侏儒一樣高；很多肧胎是沒有大腿或手指的；很多村民告訴我們他們家裡的每一個人都已經生病了。這已經是發生意外事故後的20年，但我們卻聽見一群異常多的人患上了各種罕見的骨癌。一位醫生流著眼淚告訴我們說，在一些地方，有三分之一的胎兒是畸形的；而且她需要不斷地治療這些免疫和內分泌系統失調的病人。其他人還告訴我們，他們仍然看到一些住在遠離這些最嚴重污染地區的母親們，她們的母乳裡仍然有銫和鍶，這證明了核輻射仍然存在於食物鏈裡。而村民們也用他們常見而不被重視的「車諾比項鍊」——甲狀腺癌——來為此作證；這裡有許多跡象都顯示著這些人正在急速老化。,04/14/16 02:34 PM
0,s10007,2,核能OROR,04/14/16 02:34 PM
0,s10008,1,在台電提出燃料裝填申請後，原能會將邀請美國核能管制委員會（Nuclear[Regulatory[Commission.[NRC）代表來臺進行視察，並由原能會確認符合國際法規要求及安全無虞下，才會允許裝填燃料。也就是說，惟有在「安全」的前提下，政府才會讓核四廠營運。,04/14/16 02:33 PM
0,s10008,1,從環保角度著眼，化石燃料能源所排放的二氧化碳溫室氣體，會導致全球暖化。就算是天然氣，雖相較於傳統化石能源(煤炭、石油)具有低排碳的優點，若以興建天然氣廠代替核四計畫，每年將增加二氧化碳排放量約751萬公噸，相當於1萬9.000座大安森林公園一年的二氧化碳吸收量，勢將嚴重衝擊生態環境。,04/14/16 02:32 PM
0,s10008,1,建燃氣及燃煤機組，不但發電成本高，碳排放量更遠高於核電。如果這兩者所占比例太高，不僅企業生產成本大增，也不利我國製造產品的碳足跡，有可能會遭到貿易制裁，影響產業的國際競爭力。,04/14/16 02:32 PM
0,s10007,1,缺電的不方便比輻射的汙染發生後的衝擊，一個是可以承受的，一個是不能承受以及後悔的。,04/14/16 02:31 PM
0,s10008,1,土地資源利用而言，太陽能板、陸上風力發電機等設置，都須考量設置地點及對周邊民眾居住品質的影響。若不考量太陽光[電無法替代核電24小時穩定供電特[性，如以太陽能板提供核四的一年發電量，用地就得鋪滿約160平方公里(約五分之三個臺北市)；若利用中南部休耕農地裝設太陽能板，一旦設置之後便無法恢復耕作，將會妨礙我國糧食生產；若以陸上風電取代核四，大約需設置3.496座風機，數量大到幾乎可以繞臺灣一圈，實務上並不可行。,04/14/16 02:31 PM
0,s10007,1,相較於缺電的問題，如果能使用再生能源或是其發替代能源去發電，再配合一些政府推動的省電機制，在大家環保意識的提倡下，廢核是有可能的，雖然沒辦法那麼充裕的使用電可能會造成一些衝擊，但是技術會慢慢的進步，到我們可以是用乾淨無汙的資源來提供給台灣充足的電力。,04/14/16 02:29 PM
0,s10008,1,撇開用電成本考量，如就電力供給面分析，太陽能及風力發電等再生能源仍屬間歇性能源，也就是看天吃飯的能源，無法當作穩定發電的「基載供電」，因此短期內無法取代核能。再從電力需求面來看，減少耗能產業及節能減碳等手段，都需要較長的時間來適應，因此在替代能源還無法承擔基載發電任務的過渡期間，核能發電仍是必要選項,04/14/16 02:26 PM
0,s10007,4,核能發電與核子武器有何不同？車諾比核災、福島核災與原子彈爆炸有何不同？,04/14/16 02:26 PM
0,s10008,1,而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。由此可見，使用其他替代能源所增加的發電成本，勢將對產業及民生用電造成沈重負擔。,04/14/16 02:26 PM
0,s10008,1,自103年起，位在北部的林口電廠、協和電廠、核一、核二廠將陸續除役，倘若核四廠無法順利商轉發電，預估自107年起，臺灣電力的備用容量率將有多年會低於10％、甚至不足5％的情形。[[就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮，國內及跨國企業總部多設於此，若因缺電、限電風險導致企業無法正常運作，不但將影響投資意願，使臺灣的國際競爭力大減，骨牌效應也會擴及全國各地，經濟衝擊既深且鉅。,04/14/16 02:25 PM
0,s10007,1,這些都是會永久存在而且我們的環境所無法承受的傷害。,04/14/16 02:25 PM
0,s10007,1,況且輻射所產生的汙染是我們看不見的，要等一些跡象出現才能發現，像是車諾比發生意外事故後的20年，但我們卻聽見一群異常多的人患上了各種罕見的骨癌。一位醫生流著眼淚告訴我們說，在一些地方，有三分之一的胎兒是畸形的；而且她需要不斷地治療這些免疫和內分泌系統失調的病人。其他人還告訴我們，他們仍然看到一些住在遠離這些最嚴重污染地區的母親們，她們的母乳裡仍然有銫和鍶，這證明了核輻射仍然存在於食物鏈裡。,04/14/16 02:24 PM
0,s10007,3,專家們因為忽略了過去人們的歷史而低估了這次福島核輻射對人類的危機。而這次福島的危機可能會變得越來越糟。事實上，情況已經是很嚴重了。我們由一間醫院到另一間醫院，從一個受到污染的村莊到另一個村落。我們發現了很多畸形和基因突變的嬰兒躺在病房、很多可憐的患病兒童留在家裡；青少年們的發育變得遲緩、長得像侏儒一樣高；很多肧胎是沒有大腿或手指的；很多村民告訴我們他們家裡的每一個人都已經生病了。這已經是發生意外事故後的20年，但我們卻聽見一群異常多的人患上了各種罕見的骨癌。一位醫生流著眼淚告訴我們說，在一些地方，有三分之一的胎兒是畸形的；而且她需要不斷地治療這些免疫和內分泌系統失調的病人。其他人還告訴我們，他們仍然看到一些住在遠離這些最嚴重污染地區的母親們，她們的母乳裡仍然有銫和鍶，這證明了核輻射仍然存在於食物鏈裡。而村民們也用他們常見而不被重視的「車諾比項鍊」——甲狀腺癌——來為此作證；這裡有許多跡象都顯示著這些人正在急速老化。,04/14/16 02:24 PM
0,s10007,3,專家們因為忽略了過去人們的歷史而低估了這次福島核輻射對人類的危機。而這次福島的危機可能會變得越來越糟。事實上，情況已經是很嚴重了。我們由一間醫院到另一間醫院，從一個受到污染的村莊到另一個村落。我們發現了很多畸形和基因突變的嬰兒躺在病房、很多可憐的患病兒童留在家裡；青少年們的發育變得遲緩、長得像侏儒一樣高；很多肧胎是沒有大腿或手指的；很多村民告訴我們他們家裡的每一個人都已經生病了。這已經是發生意外事故後的20年，但我們卻聽見一群異常多的人患上了各種罕見的骨癌。一位醫生流著眼淚告訴我們說，在一些地方，有三分之一的胎兒是畸形的；而且她需要不斷地治療這些免疫和內分泌系統失調的病人。其他人還告訴我們，他們仍然看到一些住在遠離這些最嚴重污染地區的母親們，她們的母乳裡仍然有銫和鍶，這證明了核輻射仍然存在於食物鏈裡。而村民們也用他們常見而不被重視的「車諾比項鍊」——甲狀腺癌——來為此作證；這裡有許多跡象都顯示著這些人正在急速老化。,04/14/16 02:23 PM
0,s10008,4,為什麼台灣不用風力、太陽光電替代核能發電廠？,04/14/16 02:23 PM
0,s10007,1,要如何保證核電廠的安全呢?核電廠就像是一個未爆彈，他一直在那裏只是還沒有爆發而已，規範的數字以及規格都是依照以往的經驗去制訂的一個我們以為安全的標準，但是神麼時候會發生大地震出現前所未有的紀錄，那核電廠就將人民暴露在高危險之中。,04/14/16 02:23 PM
0,s10008,4,核能發電現況與展望,04/14/16 02:20 PM
0,s10007,3,專家們因為忽略了過去人們的歷史而低估了這次福島核輻射對人類的危機。而這次福島的危機可能會變得越來越糟。事實上，情況已經是很嚴重了。我們由一間醫院到另一間醫院，從一個受到污染的村莊到另一個村落。我們發現了很多畸形和基因突變的嬰兒躺在病房、很多可憐的患病兒童留在家裡；青少年們的發育變得遲緩、長得像侏儒一樣高；很多肧胎是沒有大腿或手指的；很多村民告訴我們他們家裡的每一個人都已經生病了。這已經是發生意外事故後的20年，但我們卻聽見一群異常多的人患上了各種罕見的骨癌。一位醫生流著眼淚告訴我們說，在一些地方，有三分之一的胎兒是畸形的；而且她需要不斷地治療這些免疫和內分泌系統失調的病人。其他人還告訴我們，他們仍然看到一些住在遠離這些最嚴重污染地區的母親們，她們的母乳裡仍然有銫和鍶，這證明了核輻射仍然存在於食物鏈裡。而村民們也用他們常見而不被重視的「車諾比項鍊」——甲狀腺癌——來為此作證；這裡有許多跡象都顯示著這些人正在急速老化。,04/14/16 02:20 PM
0,s10007,3,專家們因為忽略了過去人們的歷史而低估了這次福島核輻射對人類的危機。而這次福島的危機可能會變得越來越糟。事實上，情況已經是很嚴重了。我們由一間醫院到另一間醫院，從一個受到污染的村莊到另一個村落。我們發現了很多畸形和基因突變的嬰兒躺在病房、很多可憐的患病兒童留在家裡；青少年們的發育變得遲緩、長得像侏儒一樣高；很多肧胎是沒有大腿或手指的；很多村民告訴我們他們家裡的每一個人都已經生病了。,04/14/16 02:20 PM
0,s10008,4,核能發電的優缺點,04/14/16 02:19 PM
0,s10008,1,整體來說，政府已規劃逐步降低核能發電在總發電量的占比，並積極發展再生能源，然而這些工作不可能一步到位。在政府保證「沒有核安，就沒有核電」的前提下，核電仍是現階段適合的過渡能源選項。,04/14/16 02:19 PM
0,s10007,1,在許多外國的國家像是荷蘭，都有相當好的技術對於如何利用其他能源發電，有效的減少核能發電，雖然台灣還需要較長的時間才能夠完全用其他發電方式取代核能，但是這一定是要朝著廢核這方面的目標去走。,04/14/16 02:19 PM
0,s10008,1,政府仍然有許多應變措施以因應,04/14/16 02:18 PM
0,s10008,1,為進一步祛除國人心中疑慮，經濟部要求台電自核一、二、三廠抽調經驗豐富的工程師，且自美國奇異公司聘請顧問，共同組成「強化安全檢測小組」，檢視及重新進行核四廠試運轉測試，並邀請國內外學者專家成立「核四安檢專家監督小組」加以監督，以確認核四廠的核能安全，測試結果並將完整公開供各界檢視。,04/14/16 02:18 PM
0,s10008,1,福島事故後，行政院原子能委員會於100年4月提出「因應日本福島電廠事故--核能安全防護要求辦理事項」，台電隨即進行全方位核能安全總體檢（包括核四廠）。台電發現，核四廠現有設計比福島電廠多出許多重防護優勢，並主動研提67項因應與強化方案，目前已完成57項，其餘項目預計最遲於105年2月完成。,04/14/16 02:18 PM
0,s10007,1,不要忘記了車諾比事件所遺留下來的核災，對於整個環境的影響，人類以及各個物種的基因突變，還有比較近期日本的福島事件，到現在大家要回到自己的家園都還需要穿防護衣而且無法久留。,04/14/16 02:16 PM
0,s10008,1,臺灣位於地震帶，因此核電廠廠址選擇與設計，都是以最嚴格且高標準的方式，優先考量過去歷史最大地震強度及海嘯高度，並預留相當大的安全餘裕。,04/14/16 02:16 PM
0,s10008,1,目前仍找不到有效的替代能源[撇開用電成本考量，如就電力供給面分析，太陽能及風力發電等再生能源仍屬間歇性能源，也就是看天吃飯的能源，無法當作穩定發電的「基載供電」，因此短期內無法取代核能。再從電力需求面來看，減少耗能產業及節能減碳等手段，都需要較長的時間來適應，因此在替代能源還無法承擔基載發電任務的過渡期間，核能發電仍是必要選項。,04/14/16 02:15 PM
0,s10007,3,專家們因為忽略了過去人們的歷史而低估了這次福島核輻射對人類的危機。而這次福島的危機可能會變得越來越糟。,04/14/16 02:13 PM
0,s10007,4,支持核能的環保人士忘記車諾比對我們的危害,04/14/16 02:13 PM
0,s10007,2,車諾比OROR,04/14/16 02:13 PM
0,s10007,1,同學你好，我是反對使用核能發電的，因為核能發電所但來的能源雖然充足穩定，但是核廢料的汙染尚無法解決，若是發生問題會發生無法挽救的汙染。,04/14/16 02:13 PM
0,s10008,1,核能發電因具有穩定、低碳、低成本與發電效率高等特性，一直是許多國家能源供應的關鍵選項，對於經濟發展與國計民生，扮演舉足輕重的角色。,04/14/16 02:12 PM
0,s10008,1,唯有穩健減核，才能兼顧能源安全、經濟發展與民眾福祉，進而打造綠能低碳環境，逐步邁向非核家園。[,04/14/16 02:11 PM
0,s10008,2,核能OROR,04/14/16 02:11 PM
0,s10008,4,核能，能不能？,04/14/16 02:10 PM
0,S10008,4,核能救地球,04/14/16 01:35 PM
0,S10008,2,核能OROR,04/14/16 01:32 PM
0,S10008,4,核能發電現況與展望,04/14/16 01:32 PM
0,S10008,4,向世界證明太陽能可取代核能,04/14/16 01:32 PM
0,S10008,2,核能OROR,04/14/16 01:28 PM
